document_id,domain,chunk_id,doc_name,chunk_index,text_chars,created_at
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_381,政策法规_CCAR-92部.txt,75,80,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_383,政策法规_CCAR-92部.txt,76,244,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_385,政策法规_CCAR-92部.txt,77,60,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_387,政策法规_CCAR-92部.txt,78,95,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_389,政策法规_CCAR-92部.txt,79,66,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_391,政策法规_CCAR-92部.txt,80,116,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_393,政策法规_CCAR-92部.txt,81,374,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_395,政策法规_CCAR-92部.txt,82,58,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_397,政策法规_CCAR-92部.txt,83,432,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_403,政策法规_CCAR-92部.txt,84,229,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_451,政策法规_CCAR-92部.txt,85,87,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_453,政策法规_CCAR-92部.txt,86,320,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_455,政策法规_CCAR-92部.txt,87,133,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_457,政策法规_CCAR-92部.txt,88,78,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_459,政策法规_CCAR-92部.txt,89,182,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_461,政策法规_CCAR-92部.txt,90,101,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_463,政策法规_CCAR-92部.txt,91,106,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_465,政策法规_CCAR-92部.txt,92,53,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_467,政策法规_CCAR-92部.txt,93,148,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_471,政策法规_CCAR-92部.txt,94,90,2026-06-06 07:24:48
